Nome,Preço,Marca,Categoria,Preço_02-05-2025,Preço_10-04-2025,Preço_13-04-2025,Preço_24-04-2025,Preço_30-04-2025
Escova Rasqueadora Luxpet Smart Unidade,"R$ 40,99",Luxpet,Higiene Animal,"R$ 40,99",,,"R$ 29,90","R$ 29,90"
Escova Sanitária Condor Branca,"R$ 16,49",Condor,Utensílios de limpeza,"R$ 16,49","R$ 16,49","R$ 16,49","R$ 16,49","R$ 16,49"
Escova Sanitária Condor Com Pote Unidade,"R$ 31,99",Condor,Utensílios de limpeza,"R$ 31,99","R$ 31,99","R$ 31,99","R$ 31,99","R$ 31,99"
Escova de Cabelo Bellesa Raquete Tipo C,"R$ 12,99",Bellesa,Cabelos,"R$ 12,99",,"R$ 12,99","R$ 12,99","R$ 12,99"
Escova de Cabelo Ricca Basic Color Oval,"R$ 23,99",Ricca,Cabelos,"R$ 23,99","R$ 23,99","R$ 23,99","R$ 23,99","R$ 23,99"
Escova de Unha Marco Boni Cores Sortidas,"R$ 10,99",Marco Boni,Corpo,"R$ 10,99","R$ 10,99","R$ 10,99","R$ 10,99","R$ 10,99"
Esfiha Fechada Dozza Queijo 400g,"R$ 30,99",Dozza,Petiscos E Empanados,"R$ 30,99","R$ 30,99","R$ 30,99","R$ 30,99","R$ 30,99"
Esfiha La Brasa Calabresa 330g,"R$ 21,99",La Brasa,Petiscos E Empanados,"R$ 21,99","R$ 21,99","R$ 21,99","R$ 21,99","R$ 21,99"
"Esfiha La Brasa Calabresa, Frango e Carne 330g","R$ 19,99",La Brasa,Petiscos E Empanados,"R$ 19,99","R$ 18,99","R$ 18,99","R$ 18,99","R$ 19,99"
Esfiha La Brasa Carne 330g,"R$ 21,99",La Brasa,Petiscos E Empanados,"R$ 21,99","R$ 21,99","R$ 21,99","R$ 21,99","R$ 21,99"
Esfiha La Brasa Frango Com Requeijão 330g,"R$ 21,99",La Brasa,Petiscos E Empanados,"R$ 21,99","R$ 21,99","R$ 21,99","R$ 21,99","R$ 21,99"
Esfiha La Brasa Queijo Fresco 220g,,La Brasa,Petiscos E Empanados,,"R$ 21,49","R$ 21,49","R$ 21,49",
Esfiha La Brasa Queijo Fresco 330g,,La Brasa,Petiscos E Empanados,,0,0,,
Esfregão Condor PVA Unidade,"R$ 109,90",Condor,Utensílios de limpeza,"R$ 109,90","R$ 109,90","R$ 109,90","R$ 109,90","R$ 109,90"
Esfregão Para Mop Autotorção Condor Econômico,"R$ 38,99",Condor,Utensílios de limpeza,"R$ 38,99","R$ 38,99","R$ 38,99","R$ 38,99","R$ 38,99"
Esfregão Plano Condor Esponja Refil,"R$ 69,90",Condor,Cozinha,"R$ 69,90","R$ 69,90","R$ 69,90","R$ 69,90","R$ 69,90"
Esmalte Base Aliada Dailus Incolor 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
"Esmalte Cintilante Risqué Chiclete, Me Esquece 8ml","R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 6,99","R$ 6,99","R$ 6,99","R$ 6,99"
Esmalte Cintilante Risqué Cristal 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cintilante Risqué Lá Vem Outra Pérola 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 6,99","R$ 6,99","R$ 6,99","R$ 6,99"
Esmalte Cintilante Risqué Mini Saia 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Colorama Cobertura Intensificadora da Cor 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama 5ª Avenida 8ml,"R$ 7,99",Colorama,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Colorama Amarelo Virtual 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Atrás do @ 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Azul Hacker 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Batida de Coco 8ml,"R$ 7,99",Colorama,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Colorama Cachoeira Na Chapada 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Café 8ml,"R$ 7,99",Colorama,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Colorama Chic Pele 8ml,"R$ 7,99",Colorama,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Colorama Divertida Mente Amarelo Radiante 8ml,"R$ 10,49",Colorama,Mãos e Pés,"R$ 10,49","R$ 10,49","R$ 10,49","R$ 10,49","R$ 10,49"
Esmalte Cremoso Colorama Divertida Mente Laranja de Nervoso 8ml,"R$ 10,49",Colorama,Mãos e Pés,"R$ 10,49","R$ 10,49","R$ 10,49","R$ 10,49","R$ 10,49"
"Esmalte Cremoso Colorama Divertida Mente Roxô, Tédio 8ml","R$ 10,49",Colorama,Mãos e Pés,"R$ 10,49","R$ 10,49","R$ 10,49","R$ 10,49","R$ 10,49"
Esmalte Cremoso Colorama Divertida Mente Verde de Inveja 8ml,"R$ 10,49",Colorama,Mãos e Pés,"R$ 10,49","R$ 10,49","R$ 10,49","R$ 10,49","R$ 10,49"
Esmalte Cremoso Colorama Fim de Tarde Em Floripa 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Mana Do Céu 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Melancia 8ml,"R$ 7,99",Colorama,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Colorama Preferia Estar Dormindo 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Preto Intergalático 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Rolê Em SP 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Rosa Antigo 8ml,"R$ 7,99",Colorama,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Colorama Roxo Metaverso 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Selfie No Pelourinho 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Toda Produzida 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Verde Invasão Alienígena 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Colorama Xô Mau Olhado 8ml,"R$ 9,99",Colorama,Mãos e Pés,"R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99","R$ 9,99"
Esmalte Cremoso Dailus Baba de Unicórnio 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Black Tie 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Bolo de Chocolate 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Cheesecake 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Chifre Mágico 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Chuva de Energia 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Colar de Pérola 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Era Glitter Que Me Faltava 8ml,"R$ 12,99",Dailus,Mãos e Pés,"R$ 12,99","R$ 12,99","R$ 12,99","R$ 12,99","R$ 12,99"
Esmalte Cremoso Dailus Feixe de Luz 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Festa do Branco 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Funky Flower Cranky Cactus 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Funky Flower Daisy Days 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Funky Flower Peony Pop 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Funky Flower Rebel Rose 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Funky Flower Tulip Twist 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Funky Flower Violet Vibe 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Geleia de Amora 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Gkay To Ryca 8ml,"R$ 12,99",Dailus,Mãos e Pés,"R$ 12,99","R$ 12,99","R$ 12,99","R$ 12,99","R$ 12,99"
Esmalte Cremoso Dailus Jelly Bubble Gum 8ml,"R$ 12,99",Dailus,Mãos e Pés,"R$ 12,99","R$ 12,99","R$ 12,99","R$ 12,99","R$ 12,99"
Esmalte Cremoso Dailus Lenda Colorida 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Licor de Cereja 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Lágrimas de Unicórnio 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Mentos Grape 5g,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Mentos Mint 8g,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Merengue 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Milk Blueberry 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Milk Nails Latte 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Milk Nails Lavander 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Milk Nails Pinkberry 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Milk Nails Vanilla Glaze 8ml,"R$ 12,99",Dailus,Mãos e Pés,"R$ 12,99","R$ 12,99","R$ 12,99","R$ 12,99","R$ 12,99"
Esmalte Cremoso Dailus Minha Mãe Não Deixa 8ml,"R$ 12,99",Dailus,Mãos e Pés,"R$ 12,99","R$ 12,99","R$ 12,99","R$ 12,99","R$ 12,99"
Esmalte Cremoso Dailus Não Miss Quece 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Olho Grego 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Petit Four 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Pipoca Doce 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Purple Springs 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Red Velvet 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Rosa Açaí 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Sangria 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Semente de Romã 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Dailus Snowland Cherry Mocha 8ml,"R$ 8,19",Dailus,Mãos e Pés,"R$ 8,19","R$ 8,19","R$ 8,19","R$ 8,19","R$ 8,19"
Esmalte Cremoso Dailus Snowland Hot Chocolate 8ml,"R$ 8,19",Dailus,Mãos e Pés,"R$ 8,19","R$ 8,19","R$ 8,19","R$ 8,19","R$ 8,19"
Esmalte Cremoso Dailus Snowland Ski Boots 8ml,"R$ 8,19",Dailus,Mãos e Pés,"R$ 8,19","R$ 8,19","R$ 8,19","R$ 8,19","R$ 8,19"
Esmalte Cremoso Dailus Snowland Snow Angel 8ml,"R$ 8,19",Dailus,Mãos e Pés,"R$ 8,19","R$ 8,19","R$ 8,19","R$ 8,19","R$ 8,19"
Esmalte Cremoso Dailus Snowland Winter Trip 8ml,"R$ 8,19",Dailus,Mãos e Pés,"R$ 8,19","R$ 8,19","R$ 8,19","R$ 8,19","R$ 8,19"
Esmalte Cremoso Dailus Suspiro 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Taça De Cristal 8ml,"R$ 7,99",Dailus,Mãos e Pés,"R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99","R$ 7,99"
Esmalte Cremoso Dailus Tobogã de Arco-Íris 8ml,"R$ 8,49",Dailus,Mãos e Pés,"R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49","R$ 8,49"
Esmalte Cremoso Risqué A Artista Sou Eu 8ml,"R$ 6,29",Risque,Mãos e Pés,"R$ 6,29","R$ 6,29","R$ 6,29","R$ 6,29","R$ 6,29"
Esmalte Cremoso Risqué A.Mar 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Antes Sol Mal Iluminada 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Azulivre Mente 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Bali 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Beijo 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Bela e Poderosa 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Bianco Puríssimo 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Cappuccino 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Carmim 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Chik Pop 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Chilli Beans Rainha da Selva de Pedra 8ml,"R$ 6,99",Risque,Mãos e Pés,"R$ 6,99",,,"R$ 8,49","R$ 6,99"
Esmalte Cremoso Risqué De Moletom e Salto 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Desejo 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
"Esmalte Cremoso Risqué Diamond Gel Efeito Cristal 9,5ml","R$ 11,89",Risque,Mãos e Pés,"R$ 11,89","R$ 11,89","R$ 11,89","R$ 11,89","R$ 11,89"
"Esmalte Cremoso Risqué Diamond Gel Efeito Paetê 9,5ml","R$ 11,89",Risque,Mãos e Pés,"R$ 11,89","R$ 11,89","R$ 11,89","R$ 11,89","R$ 11,89"
"Esmalte Cremoso Risqué Diamond Gel Mix & Drinks Gin & Sunset 9,5ml","R$ 8,99",Risque,Mãos e Pés,"R$ 8,99","R$ 9,09","R$ 9,09","R$ 9,09","R$ 9,09"
Esmalte Cremoso Risqué Doritos Roxo de Fome 8ml,"R$ 5,59",Risque,Mãos e Pés,"R$ 5,59","R$ 5,59","R$ 5,59","R$ 5,59","R$ 5,59"
Esmalte Cremoso Risqué Doritos Último Doritos do Pacote 8ml,"R$ 5,59",Risque,Mãos e Pés,"R$ 5,59","R$ 5,59","R$ 5,59","R$ 5,59","R$ 5,59"
Esmalte Cremoso Risqué Energia 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Escarlate 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Eu Sou Esse Glamour Todo 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Gabriela 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Grão de Arroz 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Guerreira do Arco-Íris 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Inspiração Divina 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Lavanda Alma 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
"Esmalte Cremoso Risqué Linda, Leve e Nude 8ml","R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Look do Dia 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Lágrimas de Vênus 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Léo Mandou Flores 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Malícia 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
"Esmalte Cremoso Risqué Me Poupe, Mas Quem Me Dera 8ml","R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Ninfa 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Nude 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
"Esmalte Cremoso Risqué Oi, Sumida 8ml","R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Paris 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Preto Sépia 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Pó de Arroz 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Rebu 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Recuperei a Dignidade 8ml,"R$ 5,59",Risque,Mãos e Pés,"R$ 5,59","R$ 5,59","R$ 5,59","R$ 5,59","R$ 5,59"
Esmalte Cremoso Risqué Roxo Sem Crise 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Se Liberta do Básico 8ml,"R$ 5,59",Risque,Mãos e Pés,"R$ 5,59","R$ 5,59","R$ 5,59","R$ 5,59","R$ 5,59"
Esmalte Cremoso Risqué Se Solta No Blues 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Sol Laranja Anima 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Todas Por Uma 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Um Dia Amadureço 8ml,"R$ 5,59",Risque,Mãos e Pés,"R$ 5,59","R$ 5,59","R$ 5,59","R$ 5,59","R$ 5,59"
Esmalte Cremoso Risqué Verde Esmeralda 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Vermelho Felicidade 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Violetraz O Novo 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Cremoso Risqué Voltei Menta.Liza 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Efeito Risqué Chilli Beans A Onça Que Habita Em Mim 8ml,"R$ 6,99",Risque,Mãos e Pés,"R$ 6,99",,,"R$ 8,49","R$ 6,99"
Esmalte Efeito Risqué Chilli Beans Verdadeira Camaleoa 8ml,"R$ 6,99",Risque,Mãos e Pés,"R$ 6,99",,,"R$ 8,49","R$ 6,99"
Esmalte Efeito Risqué Chilli Beans Verdelírio 8ml,"R$ 6,99",Risque,Mãos e Pés,"R$ 6,99",,,"R$ 8,49","R$ 6,99"
Esmalte Endurecedor Dailus Unha de Pedra 7ml,"R$ 15,99",Dailus,Mãos e Pés,"R$ 15,99","R$ 15,99","R$ 15,99","R$ 15,99","R$ 15,99"
Esmalte Fortalecedor Dailus Forti Bomb 7ml,"R$ 15,99",Dailus,Mãos e Pés,"R$ 15,99","R$ 15,99","R$ 15,99","R$ 15,99","R$ 15,99"
Esmalte Glitter Risqué As Mil Purpurinas 8ml,"R$ 4,89",Risque,Mãos e Pés,"R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89","R$ 4,89"
Esmalte Glitter Risqué Doritos Ousadia Nas Ponta dos Dedos 8ml,"R$ 5,59",Risque,Mãos e Pés,"R$ 5,59","R$ 5,59","R$ 5,59","R$ 5,59","R$ 5,59"
